Calcul de l'oscillateur harmonique 1D
-3.11645e-11
-3.36184e-11
-3.62616e-11
-3.91083e-11
-4.2174e-11
-4.54751e-11
-4.90292e-11
-5.28554e-11
-5.69739e-11
-6.14068e-11
-6.61774e-11
-7.13108e-11
-7.68342e-11
-8.27763e-11
-8.91683e-11
-9.60435e-11
-1.03438e-10
-1.11389e-10
-1.19938e-10
-1.2913e-10
-1.3901e-10
-1.49631e-10
-1.61046e-10
-1.73312e-10
-1.86493e-10
-2.00654e-10
-2.15866e-10
-2.32207e-10
-2.49758e-10
-2.68606e-10
-2.88845e-10
-3.10575e-10
-3.33903e-10
-3.58945e-10
-3.85822e-10
-4.14667e-10
-4.4562e-10
-4.7883e-10
-5.1446e-10
-5.52681e-10
-5.93677e-10
-6.37643e-10
-6.84791e-10
-7.35345e-10
-7.89545e-10
-8.47647e-10
-9.09925e-10
-9.76672e-10
-1.0482e-09
-1.12484e-09
-1.20696e-09
-1.29493e-09
-1.38916e-09
-1.49008e-09
-1.59816e-09
-1.71389e-09
-1.8378e-09
-1.97045e-09
-2.11244e-09
-2.26442e-09
-2.42707e-09
-2.60111e-09
-2.78733e-09
-2.98655e-09
-3.19966e-09
-3.4276e-09
-3.67137e-09
-3.93205e-09
-4.21077e-09
-4.50876e-09
-4.8273e-09
-5.16778e-09
-5.53167e-09
-5.92052e-09
-6.33602e-09
-6.77992e-09
-7.25413e-09
-7.76065e-09
-8.30162e-09
-8.87932e-09
-9.49618e-09
-1.01548e-08
-1.08578e-08
-1.16083e-08
-1.24092e-08
-1.3264e-08
-1.41761e-08
-1.51492e-08
-1.61873e-08
-1.72947e-08
-1.84757e-08
-1.97352e-08
-2.10783e-08
-2.25103e-08
-2.40368e-08
-2.56641e-08
-2.73985e-08
-2.92469e-08
-3.12165e-08
-3.3315e-08
-3.55507e-08
-3.79322e-08
-4.04687e-08
-4.31701e-08
-4.60467e-08
-4.91094e-08
-5.23701e-08
-5.58411e-08
-5.95355e-08
-6.34673e-08
-6.76511e-08
-7.21028e-08
-7.68388e-08
-8.18768e-08
-8.72354e-08
-9.29344e-08
-9.89946e-08
-1.05438e-07
-1.12289e-07
-1.19571e-07
-1.27311e-07
-1.35537e-07
-1.44279e-07
-1.53567e-07
-1.63435e-07
-1.73918e-07
-1.85052e-07
-1.96877e-07
-2.09434e-07
-2.22768e-07
-2.36923e-07
-2.5195e-07
-2.67899e-07
-2.84827e-07
-3.0279e-07
-3.2185e-07
-3.42071e-07
-3.63522e-07
-3.86274e-07
-4.10405e-07
-4.35993e-07
-4.63126e-07
-4.91891e-07
-5.22384e-07
-5.54705e-07
-5.88959e-07
-6.25258e-07
-6.6372e-07
-7.04468e-07
-7.47633e-07
-7.93354e-07
-8.41775e-07
-8.93051e-07
-9.47344e-07
-1.00482e-06
-1.06567e-06
-1.13007e-06
-1.19823e-06
-1.27036e-06
-1.34667e-06
-1.42741e-06
-1.51282e-06
-1.60316e-06
-1.69869e-06
-1.79972e-06
-1.90654e-06
-2.01947e-06
-2.13884e-06
-2.26502e-06
-2.39836e-06
-2.53927e-06
-2.68814e-06
-2.84543e-06
-3.01157e-06
-3.18705e-06
-3.37237e-06
-3.56805e-06
-3.77467e-06
-3.99279e-06
-4.22303e-06
-4.46604e-06
-4.72249e-06
-4.99309e-06
-5.2786e-06
-5.5798e-06
-5.8975e-06
-6.23258e-06
-6.58595e-06
-6.95855e-06
-7.35138e-06
-7.7655e-06
-8.20201e-06
-8.66206e-06
-9.14685e-06
-9.65767e-06
-1.01958e-05
-1.07628e-05
-1.13599e-05
-1.19888e-05
-1.2651e-05
-1.33483e-05
-1.40824e-05
-1.48552e-05
-1.56685e-05
-1.65244e-05
-1.74251e-05
-1.83728e-05
-1.93698e-05
-2.04185e-05
-2.15214e-05
-2.26814e-05
-2.3901e-05
-2.51834e-05
-2.65314e-05
-2.79484e-05
-2.94376e-05
-3.10025e-05
-3.26469e-05
-3.43744e-05
-3.61892e-05
-3.80953e-05
-4.00971e-05
-4.21992e-05
-4.44063e-05
-4.67234e-05
-4.91556e-05
-5.17084e-05
-5.43874e-05
-5.71984e-05
-6.01478e-05
-6.32418e-05
-6.64871e-05
-6.98907e-05
-7.346e-05
-7.72025e-05
-8.11261e-05
-8.5239e-05
-8.95499e-05
-9.40678e-05
-9.88019e-05
-0.000103762
-0.000108958
-0.000114401
-0.000120102
-0.000126072
-0.000132323
-0.000138867
-0.000145718
-0.000152888
-0.000160392
-0.000168245
-0.000176461
-0.000185057
-0.000194048
-0.000203451
-0.000213285
-0.000223568
-0.000234318
-0.000245556
-0.000257302
-0.000269577
-0.000282405
-0.000295807
-0.000309808
-0.000324433
-0.000339708
-0.000355659
-0.000372314
-0.000389702
-0.000407854
-0.000426799
-0.00044657
-0.000467201
-0.000488726
-0.000511181
-0.000534603
-0.00055903
-0.000584503
-0.000611062
-0.00063875
-0.000667612
-0.000697694
-0.000729042
-0.000761705
-0.000795735
-0.000831184
-0.000868107
-0.000906558
-0.000946597
-0.000988284
-0.00103168
-0.00107685
-0.00112386
-0.00117277
-0.00122367
-0.00127662
-0.00133169
-0.00138897
-0.00144853
-0.00151047
-0.00157485
-0.00164178
-0.00171134
-0.00178362
-0.00185873
-0.00193676
-0.00201781
-0.00210199
-0.00218942
-0.00228019
-0.00237443
-0.00247226
-0.0025738
-0.00267917
-0.00278851
-0.00290194
-0.00301961
-0.00314166
-0.00326823
-0.00339947
-0.00353553
-0.00367657
-0.00382276
-0.00397426
-0.00413123
-0.00429387
-0.00446234
-0.00463683
-0.00481753
-0.00500463
-0.00519834
-0.00539886
-0.00560639
-0.00582116
-0.00604338
-0.00627328
-0.00651108
-0.00675704
-0.00701138
-0.00727436
-0.00754622
-0.00782724
-0.00811767
-0.00841778
-0.00872786
-0.00904819
-0.00937905
-0.00972075
-0.0100736
-0.0104378
-0.0108139
-0.011202
-0.0116025
-0.0120158
-0.0124421
-0.0128819
-0.0133355
-0.0138032
-0.0142854
-0.0147825
-0.0152949
-0.0158229
-0.016367
-0.0169276
-0.017505
-0.0180997
-0.0187121
-0.0193426
-0.0199917
-0.0206598
-0.0213473
-0.0220548
-0.0227826
-0.0235312
-0.0243012
-0.0250929
-0.0259069
-0.0267437
-0.0276038
-0.0284876
-0.0293956
-0.0303285
-0.0312867
-0.0322706
-0.033281
-0.0343183
-0.0353829
-0.0364756
-0.0375968
-0.038747
-0.0399269
-0.0411369
-0.0423777
-0.0436498
-0.0449538
-0.0462902
-0.0476596
-0.0490626
-0.0504997
-0.0519715
-0.0534787
-0.0550217
-0.0566011
-0.0582176
-0.0598716
-0.0615638
-0.0632947
-0.0650648
-0.0668748
-0.0687252
-0.0706165
-0.0725493
-0.0745241
-0.0765414
-0.0786018
-0.0807058
-0.082854
-0.0850467
-0.0872845
-0.0895679
-0.0918974
-0.0942733
-0.0966962
-0.0991666
-0.101685
-0.104251
-0.106866
-0.10953
-0.112243
-0.115006
-0.117819
-0.120682
-0.123596
-0.12656
-0.129576
-0.132643
-0.135761
-0.138931
-0.142153
-0.145427
-0.148752
-0.15213
-0.15556
-0.159041
-0.162575
-0.16616
-0.169798
-0.173487
-0.177227
-0.181019
-0.184861
-0.188755
-0.192699
-0.196692
-0.200736
-0.204828
-0.208969
-0.213159
-0.217395
-0.221679
-0.226009
-0.230384
-0.234804
-0.239268
-0.243775
-0.248323
-0.252913
-0.257543
-0.262211
-0.266918
-0.271661
-0.276439
-0.281251
-0.286096
-0.290971
-0.295877
-0.30081
-0.305771
-0.310755
-0.315763
-0.320793
-0.325841
-0.330908
-0.33599
-0.341085
-0.346192
-0.351308
-0.356431
-0.361558
-0.366689
-0.371819
-0.376947
-0.382069
-0.387184
-0.392289
-0.397381
-0.402458
-0.407516
-0.412552
-0.417564
-0.422549
-0.427503
-0.432424
-0.437309
-0.442153
-0.446955
-0.45171
-0.456415
-0.461068
-0.465663
-0.470199
-0.474672
-0.479077
-0.483411
-0.487672
-0.491854
-0.495955
-0.49997
-0.503897
-0.50773
-0.511467
-0.515104
-0.518636
-0.52206
-0.525373
-0.52857
-0.531647
-0.534601
-0.537427
-0.540123
-0.542684
-0.545106
-0.547385
-0.549519
-0.551502
-0.553332
-0.555005
-0.556516
-0.557863
-0.559042
-0.560049
-0.560881
-0.561534
-0.562006
-0.562292
-0.56239
-0.562296
-0.562008
-0.561522
-0.560836
-0.559946
-0.558851
-0.557547
-0.556031
-0.554302
-0.552358
-0.550195
-0.547812
-0.545207
-0.542378
-0.539323
-0.536042
-0.532532
-0.528792
-0.524821
-0.520618
-0.516183
-0.511514
-0.506611
-0.501474
-0.496103
-0.490498
-0.484658
-0.478585
-0.472278
-0.465739
-0.458969
-0.451968
-0.444738
-0.43728
-0.429596
-0.421688
-0.413559
-0.40521
-0.396643
-0.387862
-0.37887
-0.369669
-0.360263
-0.350656
-0.340851
-0.330852
-0.320663
-0.310289
-0.299734
-0.289004
-0.278102
-0.267035
-0.255807
-0.244425
-0.232893
-0.221219
-0.209408
-0.197466
-0.185401
-0.173218
-0.160926
-0.14853
-0.136039
-0.123459
-0.110799
-0.0980666
-0.0852689
-0.0724145
-0.0595116
-0.0465687
-0.0335941
-0.0205967
-0.00758511
0.00543168
0.0184447
0.0314448
0.0444228
0.0573695
0.0702754
0.0831311
0.0959271
0.108654
0.121302
0.133861
0.146322
0.158675
0.170911
0.183019
0.19499
0.206815
0.218483
0.229985
0.241311
0.252452
0.263399
0.274141
0.284671
0.294977
0.305052
0.314886
0.324471
0.333798
0.342857
0.351642
0.360142
0.368352
0.376261
0.383864
0.391151
0.398117
0.404753
0.411054
0.417012
0.422622
0.427876
0.43277
0.437297
0.441454
0.445234
0.448632
0.451646
0.454271
0.456502
0.458337
0.459773
0.460807
0.461437
0.461661
0.461477
0.460885
0.459882
0.45847
0.456647
0.454415
0.451773
0.448723
0.445267
0.441406
0.437143
0.43248
0.42742
0.421967
0.416125
0.409898
0.403291
0.396308
0.388956
0.38124
0.373166
0.364741
0.355973
0.346867
0.337433
0.327678
0.31761
0.307239
0.296574
0.285624
0.274399
0.262909
0.251165
0.239177
0.226957
0.214516
0.201865
0.189017
0.175983
0.162777
0.14941
0.135895
0.122246
0.108476
0.0945982
0.080626
0.0665734
0.0524542
0.0382825
0.0240724
0.00983805
-0.0044062
-0.018646
-0.0328669
-0.0470545
-0.0611944
-0.075272
-0.0892729
-0.103183
-0.116987
-0.130671
-0.144222
-0.157624
-0.170864
-0.183927
-0.196801
-0.209471
-0.221924
-0.234147
-0.246126
-0.25785
-0.269304
-0.280477
-0.291358
-0.301933
-0.312191
-0.322122
-0.331714
-0.340957
-0.349841
-0.358356
-0.366491
-0.37424
-0.381591
-0.388538
-0.395072
-0.401187
-0.406874
-0.412128
-0.416942
-0.421311
-0.425229
-0.428693
-0.431697
-0.434238
-0.436314
-0.43792
-0.439056
-0.439718
-0.439908
-0.439622
-0.438862
-0.437629
-0.435921
-0.433743
-0.431094
-0.427979
-0.424399
-0.420358
-0.415861
-0.410912
-0.405517
-0.399679
-0.393407
-0.386705
-0.379582
-0.372045
-0.364102
-0.355761
-0.347031
-0.337922
-0.328443
-0.318605
-0.308418
-0.297893
-0.287041
-0.275875
-0.264406
-0.252647
-0.240611
-0.228311
-0.21576
-0.202971
-0.18996
-0.17674
-0.163326
-0.149732
-0.135973
-0.122065
-0.108023
-0.0938613
-0.0795966
-0.0652443
-0.0508202
-0.0363402
-0.0218201
-0.00727605
0.00727605
0.0218201
0.0363402
0.0508202
0.0652443
0.0795966
0.0938613
0.108023
0.122065
0.135973
0.149732
0.163326
0.17674
0.18996
0.202971
0.21576
0.228311
0.240611
0.252647
0.264406
0.275875
0.287041
0.297893
0.308418
0.318605
0.328443
0.337922
0.347031
0.355761
0.364102
0.372045
0.379582
0.386705
0.393407
0.399679
0.405517
0.410912
0.415861
0.420358
0.424399
0.427979
0.431094
0.433743
0.435921
0.437629
0.438862
0.439622
0.439908
0.439718
0.439056
0.43792
0.436314
0.434238
0.431697
0.428693
0.425229
0.421311
0.416942
0.412128
0.406874
0.401187
0.395072
0.388538
0.381591
0.37424
0.366491
0.358356
0.349841
0.340957
0.331714
0.322122
0.312191
0.301933
0.291358
0.280477
0.269304
0.25785
0.246126
0.234147
0.221924
0.209471
0.196801
0.183927
0.170864
0.157624
0.144222
0.130671
0.116987
0.103183
0.0892729
0.075272
0.0611944
0.0470545
0.0328669
0.018646
0.0044062
-0.00983805
-0.0240724
-0.0382825
-0.0524542
-0.0665734
-0.080626
-0.0945982
-0.108476
-0.122246
-0.135895
-0.14941
-0.162777
-0.175983
-0.189017
-0.201865
-0.214516
-0.226957
-0.239177
-0.251165
-0.262909
-0.274399
-0.285624
-0.296574
-0.307239
-0.31761
-0.327678
-0.337433
-0.346867
-0.355973
-0.364741
-0.373166
-0.38124
-0.388956
-0.396308
-0.403291
-0.409898
-0.416125
-0.421967
-0.42742
-0.43248
-0.437143
-0.441406
-0.445267
-0.448723
-0.451773
-0.454415
-0.456647
-0.45847
-0.459882
-0.460885
-0.461477
-0.461661
-0.461437
-0.460807
-0.459773
-0.458337
-0.456502
-0.454271
-0.451646
-0.448632
-0.445234
-0.441454
-0.437297
-0.43277
-0.427876
-0.422622
-0.417012
-0.411054
-0.404753
-0.398117
-0.391151
-0.383864
-0.376261
-0.368352
-0.360142
-0.351642
-0.342857
-0.333798
-0.324471
-0.314886
-0.305052
-0.294977
-0.284671
-0.274141
-0.263399
-0.252452
-0.241311
-0.229985
-0.218483
-0.206815
-0.19499
-0.183019
-0.170911
-0.158675
-0.146322
-0.133861
-0.121302
-0.108654
-0.0959271
-0.0831311
-0.0702754
-0.0573695
-0.0444228
-0.0314448
-0.0184447
-0.00543168
0.00758511
0.0205967
0.0335941
0.0465687
0.0595116
0.0724145
0.0852689
0.0980666
0.110799
0.123459
0.136039
0.14853
0.160926
0.173218
0.185401
0.197466
0.209408
0.221219
0.232893
0.244425
0.255807
0.267035
0.278102
0.289004
0.299734
0.310289
0.320663
0.330852
0.340851
0.350656
0.360263
0.369669
0.37887
0.387862
0.396643
0.40521
0.413559
0.421688
0.429596
0.43728
0.444738
0.451968
0.458969
0.465739
0.472278
0.478585
0.484658
0.490498
0.496103
0.501474
0.506611
0.511514
0.516183
0.520618
0.524821
0.528792
0.532532
0.536042
0.539323
0.542378
0.545207
0.547812
0.550195
0.552358
0.554302
0.556031
0.557547
0.558851
0.559946
0.560836
0.561522
0.562008
0.562296
0.56239
0.562292
0.562006
0.561534
0.560881
0.560049
0.559042
0.557863
0.556516
0.555005
0.553332
0.551502
0.549519
0.547385
0.545106
0.542684
0.540123
0.537427
0.534601
0.531647
0.52857
0.525373
0.52206
0.518636
0.515104
0.511467
0.50773
0.503897
0.49997
0.495955
0.491854
0.487672
0.483411
0.479077
0.474672
0.470199
0.465663
0.461068
0.456415
0.45171
0.446955
0.442153
0.437309
0.432424
0.427503
0.422549
0.417564
0.412552
0.407516
0.402458
0.397381
0.392289
0.387184
0.382069
0.376947
0.371819
0.366689
0.361558
0.356431
0.351308
0.346192
0.341085
0.33599
0.330908
0.325841
0.320793
0.315763
0.310755
0.305771
0.30081
0.295877
0.290971
0.286096
0.281251
0.276439
0.271661
0.266918
0.262211
0.257543
0.252913
0.248323
0.243775
0.239268
0.234804
0.230384
0.226009
0.221679
0.217395
0.213159
0.208969
0.204828
0.200736
0.196692
0.192699
0.188755
0.184861
0.181019
0.177227
0.173487
0.169798
0.16616
0.162575
0.159041
0.15556
0.15213
0.148752
0.145427
0.142153
0.138931
0.135761
0.132643
0.129576
0.12656
0.123596
0.120682
0.117819
0.115006
0.112243
0.10953
0.106866
0.104251
0.101685
0.0991666
0.0966962
0.0942733
0.0918974
0.0895679
0.0872845
0.0850467
0.082854
0.0807058
0.0786018
0.0765414
0.0745241
0.0725493
0.0706165
0.0687252
0.0668748
0.0650648
0.0632947
0.0615638
0.0598716
0.0582176
0.0566011
0.0550217
0.0534787
0.0519715
0.0504997
0.0490626
0.0476596
0.0462902
0.0449538
0.0436498
0.0423777
0.0411369
0.0399269
0.038747
0.0375968
0.0364756
0.0353829
0.0343183
0.033281
0.0322706
0.0312867
0.0303285
0.0293956
0.0284876
0.0276038
0.0267437
0.0259069
0.0250929
0.0243012
0.0235312
0.0227826
0.0220548
0.0213473
0.0206598
0.0199917
0.0193426
0.0187121
0.0180997
0.017505
0.0169276
0.016367
0.0158229
0.0152949
0.0147825
0.0142854
0.0138032
0.0133355
0.0128819
0.0124421
0.0120158
0.0116025
0.011202
0.0108139
0.0104378
0.0100736
0.00972075
0.00937905
0.00904819
0.00872786
0.00841778
0.00811767
0.00782724
0.00754622
0.00727436
0.00701138
0.00675704
0.00651108
0.00627328
0.00604338
0.00582116
0.00560639
0.00539886
0.00519834
0.00500463
0.00481753
0.00463683
0.00446234
0.00429387
0.00413123
0.00397426
0.00382276
0.00367657
0.00353553
0.00339947
0.00326823
0.00314166
0.00301961
0.00290194
0.00278851
0.00267917
0.0025738
0.00247226
0.00237443
0.00228019
0.00218942
0.00210199
0.00201781
0.00193676
0.00185873
0.00178362
0.00171134
0.00164178
0.00157485
0.00151047
0.00144853
0.00138897
0.00133169
0.00127662
0.00122367
0.00117277
0.00112386
0.00107685
0.00103168
0.000988284
0.000946597
0.000906558
0.000868107
0.000831184
0.000795735
0.000761705
0.000729042
0.000697694
0.000667612
0.00063875
0.000611062
0.000584503
0.00055903
0.000534603
0.000511181
0.000488726
0.000467201
0.00044657
0.000426799
0.000407854
0.000389702
0.000372314
0.000355659
0.000339708
0.000324433
0.000309808
0.000295807
0.000282405
0.000269577
0.000257302
0.000245556
0.000234318
0.000223568
0.000213285
0.000203451
0.000194048
0.000185057
0.000176461
0.000168245
0.000160392
0.000152888
0.000145718
0.000138867
0.000132323
0.000126072
0.000120102
0.000114401
0.000108958
0.000103762
9.88019e-05
9.40678e-05
8.95499e-05
8.5239e-05
8.11261e-05
7.72025e-05
7.346e-05
6.98907e-05
6.64871e-05
6.32418e-05
6.01478e-05
5.71984e-05
5.43874e-05
5.17084e-05
4.91556e-05
4.67234e-05
4.44063e-05
4.21992e-05
4.00971e-05
3.80953e-05
3.61892e-05
3.43744e-05
3.26469e-05
3.10025e-05
2.94376e-05
2.79484e-05
2.65314e-05
2.51834e-05
2.3901e-05
2.26814e-05
2.15214e-05
2.04185e-05
1.93698e-05
1.83728e-05
1.74251e-05
1.65244e-05
1.56685e-05
1.48552e-05
1.40824e-05
1.33483e-05
1.2651e-05
1.19888e-05
1.13599e-05
1.07628e-05
1.01958e-05
9.65767e-06
9.14685e-06
8.66206e-06
8.20201e-06
7.7655e-06
7.35138e-06
6.95855e-06
6.58595e-06
6.23258e-06
5.8975e-06
5.5798e-06
5.2786e-06
4.99309e-06
4.72249e-06
4.46604e-06
4.22303e-06
3.99279e-06
3.77467e-06
3.56805e-06
3.37237e-06
3.18705e-06
3.01157e-06
2.84543e-06
2.68814e-06
2.53927e-06
2.39836e-06
2.26502e-06
2.13884e-06
2.01947e-06
1.90654e-06
1.79972e-06
1.69869e-06
1.60316e-06
1.51282e-06
1.42741e-06
1.34667e-06
1.27036e-06
1.19823e-06
1.13007e-06
1.06567e-06
1.00482e-06
9.47344e-07
8.93051e-07
8.41775e-07
7.93354e-07
7.47633e-07
7.04468e-07
6.6372e-07
6.25258e-07
5.88959e-07
5.54705e-07
5.22384e-07
4.91891e-07
4.63126e-07
4.35993e-07
4.10405e-07
3.86274e-07
3.63522e-07
3.42071e-07
3.2185e-07
3.0279e-07
2.84827e-07
2.67899e-07
2.5195e-07
2.36923e-07
2.22768e-07
2.09434e-07
1.96877e-07
1.85052e-07
1.73918e-07
1.63435e-07
1.53567e-07
1.44279e-07
1.35537e-07
1.27311e-07
1.19571e-07
1.12289e-07
1.05438e-07
9.89946e-08
9.29344e-08
8.72354e-08
8.18768e-08
7.68388e-08
7.21028e-08
6.76511e-08
6.34673e-08
5.95355e-08
5.58411e-08
5.23701e-08
4.91094e-08
4.60467e-08
4.31701e-08
4.04687e-08
3.79322e-08
3.55507e-08
3.3315e-08
3.12165e-08
2.92469e-08
2.73985e-08
2.56641e-08
2.40368e-08
2.25103e-08
2.10783e-08
1.97352e-08
1.84757e-08
1.72947e-08
1.61873e-08
1.51492e-08
1.41761e-08
1.3264e-08
1.24092e-08
1.16083e-08
1.08578e-08
1.01548e-08
9.49618e-09
8.87932e-09
8.30162e-09
7.76065e-09
7.25413e-09
6.77992e-09
6.33602e-09
5.92052e-09
5.53167e-09
5.16778e-09
4.8273e-09
4.50876e-09
4.21077e-09
3.93205e-09
3.67137e-09
3.4276e-09
3.19966e-09
2.98655e-09
2.78733e-09
2.60111e-09
2.42707e-09
2.26442e-09
2.11244e-09
1.97045e-09
1.8378e-09
1.71389e-09
1.59816e-09
1.49008e-09
1.38916e-09
1.29493e-09
1.20696e-09
1.12484e-09
1.0482e-09
9.76672e-10
9.09925e-10
8.47647e-10
7.89545e-10
7.35345e-10
6.84791e-10
6.37643e-10
5.93677e-10
5.52681e-10
5.1446e-10
4.7883e-10
4.4562e-10
4.14667e-10
3.85822e-10
3.58945e-10
3.33903e-10
3.10575e-10
2.88845e-10
2.68606e-10
2.49758e-10
2.32207e-10
2.15866e-10
2.00654e-10
1.86493e-10
1.73312e-10
1.61046e-10
1.49631e-10
1.3901e-10
1.2913e-10
1.19938e-10
1.11389e-10
1.03438e-10
9.60435e-11
8.91683e-11
8.27763e-11
7.68342e-11
7.13108e-11
6.61774e-11
6.14068e-11
5.69739e-11
5.28554e-11
4.90292e-11
4.54751e-11
4.2174e-11
3.91083e-11
3.62616e-11
3.36184e-11
3.11645e-11
2.88866e-11
2.67723e-11
2.48101e-11
2.29892e-11
2.12996e-11
1.97321e-11
1.8278e-11
1.69292e-11
1.56782e-11
1.45181e-11
1.34424e-11
1.24451e-11
1.15205e-11
1.06634e-11
9.86904e-12
9.13287e-12
8.4507e-12
7.81864e-12
7.23308e-12
6.69064e-12
6.18822e-12
5.72291e-12
5.29202e-12
4.89304e-12
4.52366e-12
4.18171e-12
3.86519e-12
3.57225e-12
3.30115e-12
3.0503e-12
2.81821e-12
2.60349e-12
2.40488e-12
2.22118e-12
2.05129e-12
1.89419e-12
1.74893e-12
1.61464e-12
1.4905e-12
1.37576e-12
1.26971e-12
1.17172e-12
1.08117e-12
9.97506e-13
9.20221e-13
8.48833e-13
7.82899e-13
7.22008e-13
6.65783e-13
6.1387e-13
5.65944e-13
5.21703e-13
4.8087e-13
4.43185e-13
4.08409e-13
3.76322e-13
3.46719e-13
3.1941e-13
2.94221e-13
2.70989e-13
2.49565e-13
2.2981e-13
2.11596e-13
1.94804e-13
1.79326e-13
1.65061e-13
1.51913e-13
1.39799e-13
1.28636e-13
1.18352e-13
1.08879e-13
1.00153e-13
9.21165e-14
8.47159e-14
7.79016e-14
7.16277e-14
6.58521e-14
6.05357e-14
5.56426e-14
5.11395e-14
4.69959e-14
4.31834e-14
3.96759e-14
3.64494e-14
3.34817e-14
3.07524e-14
2.82426e-14
2.59348e-14
2.38131e-14
2.18626e-14
2.00697e-14
1.84219e-14
1.69076e-14
1.55161e-14
1.42376e-14
1.30631e-14
1.19842e-14
1.09932e-14
1.00831e-14
9.24733e-15
8.47995e-15
7.77543e-15
7.12868e-15
6.53503e-15
5.99018e-15
5.49017e-15
5.03136e-15
4.61041e-15
4.22422e-15
3.86997e-15
3.54506e-15
3.24707e-15
2.97382e-15
2.72328e-15
2.49357e-15
2.283e-15
2.08999e-15
1.9131e-15
1.75099e-15
1.60245e-15
1.46635e-15
1.34167e-15
1.22746e-15
1.12285e-15
1.02705e-15
9.39323e-16
8.58998e-16
7.85459e-16
7.18139e-16
6.5652e-16
6.00124e-16
5.48514e-16
5.0129e-16
4.58083e-16
4.18555e-16
3.82398e-16
3.49328e-16
3.19083e-16
2.91426e-16
2.66138e-16
2.43019e-16
2.21885e-16
2.02567e-16
1.84911e-16
1.68777e-16
1.54034e-16
1.40564e-16
1.28258e-16
1.17017e-16
1.0675e-16
9.73738e-17
8.88115e-17
8.09936e-17
7.38561e-17
6.73405e-17
6.13931e-17
5.59652e-17
5.10117e-17
4.64917e-17
4.23678e-17
3.86056e-17
3.51737e-17
3.20436e-17
2.91889e-17
2.65857e-17
2.42122e-17
2.20482e-17
2.00755e-17
1.82774e-17
1.66385e-17
1.51451e-17
1.37842e-17
1.25443e-17
1.14147e-17
1.03857e-17
9.44849e-18
8.59495e-18
7.81769e-18
7.10997e-18
