Calcul de l'oscillateur harmonique 1D pour n=1
-2.04882e-21
-2.26203e-21
-2.49717e-21
-2.75649e-21
-3.04242e-21
-3.35767e-21
-3.70521e-21
-4.08831e-21
-4.51057e-21
-4.97594e-21
-5.48876e-21
-6.05383e-21
-6.67639e-21
-7.36223e-21
-8.11771e-21
-8.9498e-21
-9.86618e-21
-1.08753e-20
-1.19864e-20
-1.32097e-20
-1.45564e-20
-1.60387e-20
-1.76703e-20
-1.94658e-20
-2.14415e-20
-2.36155e-20
-2.60072e-20
-2.86382e-20
-3.15322e-20
-3.47152e-20
-3.82156e-20
-4.20647e-20
-4.62968e-20
-5.09495e-20
-5.60642e-20
-6.1686e-20
-6.78647e-20
-7.46548e-20
-8.21159e-20
-9.03135e-20
-9.93194e-20
-1.09212e-19
-1.20079e-19
-1.32013e-19
-1.45118e-19
-1.59508e-19
-1.75308e-19
-1.92653e-19
-2.11692e-19
-2.3259e-19
-2.55525e-19
-2.80693e-19
-3.08309e-19
-3.38607e-19
-3.71845e-19
-4.08305e-19
-4.48294e-19
-4.9215e-19
-5.40241e-19
-5.92972e-19
-6.50784e-19
-7.14159e-19
-7.83628e-19
-8.59766e-19
-9.43207e-19
-1.03464e-18
-1.13482e-18
-1.24458e-18
-1.36482e-18
-1.49651e-18
-1.64075e-18
-1.79872e-18
-1.97168e-18
-2.16107e-18
-2.3684e-18
-2.59536e-18
-2.84379e-18
-3.11567e-18
-3.41321e-18
-3.73878e-18
-4.09499e-18
-4.48469e-18
-4.91097e-18
-5.37722e-18
-5.88715e-18
-6.44478e-18
-7.05452e-18
-7.72116e-18
-8.44994e-18
-9.24657e-18
-1.01173e-17
-1.10689e-17
-1.21087e-17
-1.32449e-17
-1.44863e-17
-1.58423e-17
-1.73236e-17
-1.89415e-17
-2.07083e-17
-2.26377e-17
-2.47443e-17
-2.70442e-17
-2.95548e-17
-3.22953e-17
-3.52864e-17
-3.85505e-17
-4.21123e-17
-4.59985e-17
-5.02383e-17
-5.48633e-17
-5.9908e-17
-6.54099e-17
-7.14099e-17
-7.79524e-17
-8.50856e-17
-9.28622e-17
-1.01339e-16
-1.10579e-16
-1.20649e-16
-1.31622e-16
-1.43579e-16
-1.56607e-16
-1.70799e-16
-1.86259e-16
-2.03097e-16
-2.21434e-16
-2.41403e-16
-2.63147e-16
-2.86819e-16
-3.1259e-16
-3.40641e-16
-3.71172e-16
-4.04398e-16
-4.40554e-16
-4.79894e-16
-5.22694e-16
-5.69253e-16
-6.19896e-16
-6.74977e-16
-7.34877e-16
-8.00012e-16
-8.70831e-16
-9.47824e-16
-1.03152e-15
-1.12249e-15
-1.22136e-15
-1.32881e-15
-1.44555e-15
-1.5724e-15
-1.71021e-15
-1.8599e-15
-2.02249e-15
-2.19907e-15
