Calcul de l'oscillateur harmonique 1D pour n=0
1.44873e-22
1.6011e-22
1.76931e-22
1.955e-22
2.15996e-22
2.38617e-22
2.6358e-22
2.91126e-22
3.21519e-22
3.55049e-22
3.92037e-22
4.32834e-22
4.77829e-22
5.27449e-22
5.82163e-22
6.42488e-22
7.08994e-22
7.82306e-22
8.63112e-22
9.52169e-22
1.05031e-21
1.15845e-21
1.2776e-21
1.40886e-21
1.55345e-21
1.7127e-21
1.8881e-21
2.08125e-21
2.29393e-21
2.52809e-21
2.78587e-21
3.06963e-21
3.38196e-21
3.72569e-21
4.10394e-21
4.52014e-21
4.97806e-21
5.48182e-21
6.03595e-21
6.64543e-21
7.31572e-21
8.05281e-21
8.86328e-21
9.75435e-21
1.07339e-20
1.18107e-20
1.29942e-20
1.42948e-20
1.5724e-20
1.72944e-20
1.90198e-20
2.09152e-20
2.29972e-20
2.52838e-20
2.77951e-20
3.05527e-20
3.35806e-20
3.69049e-20
4.05541e-20
4.45598e-20
4.89562e-20
5.3781e-20
5.90753e-20
6.48844e-20
7.12576e-20
7.82489e-20
8.59176e-20
9.43283e-20
1.03552e-19
1.13666e-19
1.24756e-19
1.36914e-19
1.50242e-19
1.64851e-19
1.80862e-19
1.98408e-19
2.17635e-19
2.38701e-19
2.61779e-19
2.87061e-19
3.14752e-19
3.45081e-19
3.78293e-19
4.14661e-19
4.5448e-19
4.98072e-19
5.45791e-19
5.98022e-19
6.55186e-19
7.17742e-19
7.86192e-19
8.61084e-19
9.43016e-19
1.03264e-18
1.13067e-18
1.23788e-18
1.35512e-18
1.48332e-18
1.62348e-18
1.77671e-18
1.9442e-18
2.12727e-18
2.32735e-18
2.54599e-18
2.7849e-18
3.04591e-18
3.33106e-18
3.64253e-18
3.98273e-18
4.35427e-18
4.75999e-18
5.203e-18
5.68667e-18
6.21467e-18
6.79102e-18
7.42008e-18
8.1066e-18
8.85575e-18
9.67316e-18
1.0565e-17
1.15378e-17
1.2599e-17
1.37564e-17
1.50187e-17
1.63951e-17
1.78959e-17
1.95321e-17
2.13157e-17
2.32599e-17
2.53789e-17
2.76882e-17
3.02046e-17
3.29464e-17
3.59334e-17
3.91874e-17
4.27317e-17
4.65919e-17
5.07958e-17
5.53734e-17
6.03575e-17
6.57837e-17
7.16905e-17
7.81198e-17
8.51172e-17
9.27321e-17
1.01018e-16
1.10034e-16
1.19842e-16
1.30511e-16
1.42116e-16
1.54737e-16
1.68462e-16
1.83387e-16
1.99613e-16
2.17254e-16
2.3643e-16
2.57272e-16
2.79924e-16
3.0454e-16
3.31288e-16
3.60349e-16
3.91919e-16
4.26213e-16
4.63462e-16
5.03915e-16
5.47844e-16
5.95544e-16
6.47331e-16
7.03552e-16
7.64578e-16
8.30815e-16
9.027e-16
9.80706e-16
1.06535e-15
1.15718e-15
1.2568e-15
1.36486e-15
1.48206e-15
1.60916e-15
1.74699e-15
1.89644e-15
2.05846e-15
2.23411e-15
2.42449e-15
2.63084e-15
2.85447e-15
3.09679e-15
3.35935e-15
3.64381e-15
3.95196e-15
4.28574e-15
4.64724e-15
5.03873e-15
5.46265e-15
5.92165e-15
6.41857e-15
6.9565e-15
7.53875e-15
