Calcul de l'oscillateur harmonique 1D pour n=4
1.14749e-18
1.26302e-18
1.39005e-18
1.52969e-18
1.68318e-18
1.85188e-18
2.03728e-18
2.24101e-18
2.46484e-18
2.71076e-18
2.98089e-18
3.27761e-18
3.60348e-18
3.96134e-18
4.35429e-18
4.78571e-18
5.25933e-18
5.77921e-18
6.34983e-18
6.97605e-18
7.66323e-18
8.41723e-18
9.24444e-18
1.01519e-17
1.11473e-17
1.22389e-17
1.34361e-17
1.47489e-17
1.61882e-17
1.77661e-17
1.94958e-17
2.13916e-17
2.34693e-17
2.57462e-17
2.8241e-17
3.09743e-17
3.39686e-17
3.72484e-17
4.08407e-17
4.47747e-17
4.90825e-17
5.37992e-17
5.89629e-17
6.46155e-17
7.08026e-17
7.75739e-17
8.4984e-17
9.30922e-17
1.01963e-16
1.11668e-16
1.22283e-16
1.33894e-16
1.46592e-16
1.60477e-16
1.75659e-16
1.92257e-16
2.10401e-16
2.30234e-16
2.5191e-16
2.75597e-16
3.0148e-16
3.2976e-16
3.60654e-16
3.94401e-16
4.31261e-16
4.71516e-16
5.15475e-16
5.63473e-16
6.15875e-16
6.7308e-16
7.35521e-16
8.03671e-16
8.78042e-16
9.59196e-16
1.04774e-15
1.14434e-15
1.24971e-15
1.36464e-15
1.48998e-15
1.62667e-15
1.77571e-15
1.9382e-15
2.11534e-15
2.30842e-15
2.51887e-15
2.74821e-15
2.99811e-15
3.2704e-15
3.56704e-15
3.89018e-15
4.24214e-15
4.62546e-15
5.04289e-15
5.49741e-15
5.99226e-15
6.53098e-15
7.11737e-15
7.7556e-15
8.45017e-15
9.20598e-15
1.00283e-14
1.0923e-14
1.18962e-14
1.29548e-14
1.4106e-14
1.5358e-14
1.67193e-14
1.81994e-14
1.98084e-14
2.15574e-14
2.34583e-14
2.55242e-14
2.77691e-14
3.02082e-14
3.28581e-14
3.57367e-14
3.88634e-14
4.22591e-14
4.59468e-14
4.99509e-14
5.42983e-14
5.90178e-14
6.41407e-14
6.9701e-14
7.57352e-14
8.22832e-14
8.93879e-14
9.70957e-14
1.05457e-13
1.14526e-13
1.24362e-13
1.35029e-13
1.46595e-13
1.59135e-13
1.72729e-13
1.87465e-13
2.03436e-13
2.20744e-13
2.395e-13
2.59822e-13
2.81839e-13
3.05689e-13
3.31521e-13
3.59499e-13
3.89797e-13
4.22603e-13
4.58122e-13
4.96574e-13
5.38195e-13
5.83244e-13
6.31997e-13
6.84751e-13
7.41831e-13
8.03584e-13
8.70385e-13
9.42639e-13
1.02078e-12
1.10529e-12
1.19666e-12
1.29545e-12
1.40225e-12
1.51769e-12
1.64246e-12
1.77729e-12
1.92299e-12
2.08042e-12
2.2505e-12
2.43421e-12
2.63265e-12
2.84696e-12
3.07839e-12
3.32828e-12
3.59808e-12
3.88932e-12
4.2037e-12
4.543e-12
4.90917e-12
5.30429e-12
5.73059e-12
6.19051e-12
6.68662e-12
7.22172e-12
7.79881e-12
8.42112e-12
9.09211e-12
9.81553e-12
1.05954e-11
1.1436e-11
1.23419e-11
1.33182e-11
1.43702e-11
1.55037e-11
1.67248e-11
1.80401e-11
1.94568e-11
2.09825e-11
2.26254e-11
2.43943e-11
2.62988e-11
2.83489e-11
3.05555e-11
3.29304e-11
3.54861e-11
3.82361e-11
4.11947e-11
4.43776e-11
4.78012e-11
5.14835e-11
5.54435e-11
5.97017e-11
6.42801e-11
6.92021e-11
7.44931e-11
8.01801e-11
8.62919e-11
9.28597e-11
9.99167e-11
1.07498e-10
1.15643e-10
1.24392e-10
1.33787e-10
1.43878e-10
1.54712e-10
1.66345e-10
1.78833e-10
1.92238e-10
2.06626e-10
2.22066e-10
2.38635e-10
2.56413e-10
2.75485e-10
2.95944e-10
3.17889e-10
3.41424e-10
3.66662e-10
3.93723e-10
4.22736e-10
4.53838e-10
4.87177e-10
5.22907e-10
5.61198e-10
6.02229e-10
6.46189e-10
6.93284e-10
7.4373e-10
7.97762e-10
8.55627e-10
9.1759e-10
9.83935e-10
1.05496e-09
1.131e-09
1.21238e-09
1.29948e-09
1.39268e-09
1.49241e-09
1.59911e-09
1.71325e-09
1.83534e-09
1.96592e-09
2.10556e-09
2.25487e-09
2.41452e-09
2.58518e-09
2.76762e-09
2.9626e-09
3.17098e-09
3.39365e-09
3.63156e-09
3.88573e-09
4.15724e-09
4.44724e-09
4.75695e-09
5.08768e-09
5.44081e-09
5.81783e-09
6.22029e-09
6.64988e-09
7.10836e-09
7.59763e-09
8.1197e-09
8.6767e-09
9.2709e-09
9.90471e-09
1.05807e-08
1.13016e-08
1.20703e-08
1.28899e-08
1.37637e-08
1.46951e-08
1.56878e-08
1.67457e-08
1.78731e-08
1.90742e-08
2.03539e-08
2.17171e-08
2.3169e-08
2.47153e-08
2.6362e-08
2.81152e-08
2.99819e-08
3.19689e-08
3.40839e-08
3.63349e-08
3.87304e-08
4.12792e-08
4.3991e-08
4.68758e-08
4.99443e-08
5.32079e-08
5.66785e-08
6.03689e-08
6.42926e-08
6.84638e-08
7.28977e-08
7.76101e-08
8.26182e-08
8.79398e-08
9.3594e-08
9.96007e-08
1.05981e-07
1.12758e-07
1.19956e-07
1.27598e-07
1.35713e-07
1.44328e-07
1.53473e-07
1.63179e-07
1.7348e-07
1.84411e-07
1.9601e-07
2.08315e-07
2.21368e-07
2.35213e-07
2.49897e-07
2.65468e-07
2.81978e-07
2.99482e-07
3.18037e-07
3.37705e-07
3.5855e-07
3.80639e-07
4.04045e-07
4.28843e-07
4.55112e-07
4.82937e-07
5.12406e-07
5.43614e-07
5.76658e-07
6.11644e-07
6.48681e-07
6.87884e-07
7.29375e-07
7.73284e-07
8.19745e-07
8.68901e-07
9.20902e-07
9.75908e-07
1.03408e-06
1.09561e-06
1.16066e-06
1.22944e-06
1.30216e-06
1.37901e-06
1.46025e-06
1.54609e-06
1.63681e-06
1.73265e-06
1.8339e-06
1.94084e-06
2.0538e-06
2.17309e-06
2.29905e-06
2.43204e-06
2.57244e-06
2.72064e-06
2.87705e-06
3.04212e-06
3.2163e-06
3.40007e-06
3.59395e-06
3.79845e-06
4.01413e-06
4.24159e-06
4.48144e-06
4.73432e-06
5.00091e-06
5.28192e-06
5.57809e-06
5.89021e-06
6.21909e-06
6.5656e-06
6.93064e-06
7.31515e-06
7.72013e-06
8.14661e-06
8.59569e-06
9.0685e-06
9.56624e-06
1.00902e-05
1.06416e-05
1.12219e-05
1.18324e-05
1.24749e-05
1.31507e-05
1.38615e-05
1.46091e-05
1.53953e-05
1.6222e-05
1.70911e-05
1.80048e-05
1.89651e-05
1.99744e-05
2.10351e-05
2.21495e-05
2.33204e-05
2.45503e-05
2.58422e-05
2.7199e-05
2.86238e-05
3.01197e-05
3.16903e-05
3.33389e-05
3.50693e-05
3.68854e-05
3.8791e-05
4.07905e-05
4.28881e-05
4.50884e-05
4.73963e-05
4.98165e-05
5.23543e-05
5.50152e-05
5.78046e-05
6.07286e-05
6.37931e-05
6.70046e-05
7.03697e-05
7.38953e-05
7.75887e-05
8.14573e-05
8.55089e-05
8.97518e-05
9.41943e-05
9.88454e-05
0.000103714
0.00010881
0.000114144
0.000119724
0.000125564
0.000131673
0.000138063
0.000144746
0.000151736
0.000159044
0.000166685
0.000174673
0.000183023
0.00019175
0.000200869
0.000210398
0.000220353
0.000230752
0.000241614
0.000252958
0.000264803
0.000277171
0.000290083
0.00030356
0.000317627
0.000332307
0.000347624
0.000363605
0.000380276
0.000397665
0.0004158
0.000434712
0.00045443
0.000474986
0.000496414
0.000518748
0.000542023
0.000566275
0.000591543
0.000617865
0.000645282
0.000673836
0.000703571
0.000734531
0.000766762
0.000800313
0.000835233
0.000871573
0.000909386
0.000948727
0.000989652
0.00103222
0.00107649
0.00112252
0.00117039
0.00122015
0.00127187
0.00132563
0.00138149
0.00143954
0.00149984
0.00156249
0.00162755
0.00169512
0.00176528
0.00183813
0.00191375
0.00199224
0.0020737
0.00215823
0.00224594
0.00233693
0.0024313
0.00252919
0.00263069
0.00273594
0.00284505
0.00295816
0.00307538
0.00319686
0.00332274
0.00345314
0.00358823
0.00372815
0.00387305
0.00402309
0.00417842
0.00433923
0.00450566
0.00467791
0.00485614
0.00504054
0.0052313
0.00542861
0.00563266
0.00584366
0.00606181
0.00628732
0.00652041
0.00676131
0.00701023
0.00726742
0.00753309
0.00780751
0.00809091
0.00838355
0.00868568
0.00899758
0.0093195
0.00965173
0.00999454
0.0103482
0.0107131
0.0110894
0.0114775
0.0118776
0.0122902
0.0127155
0.0131538
0.0136055
0.0140709
0.0145503
0.0150442
0.0155529
0.0160767
0.016616
0.0171712
0.0177427
0.0183308
0.018936
0.0195586
0.0201991
0.0208579
0.0215354
0.022232
