Calcul de l'oscillateur harmonique 1D pour n=3
-1.64776e-19
-1.81554e-19
-2.0002e-19
-2.20341e-19
-2.42702e-19
-2.67304e-19
-2.9437e-19
-3.24143e-19
-3.5689e-19
-3.92906e-19
-4.32511e-19
-4.76059e-19
-5.23937e-19
-5.76572e-19
-6.34428e-19
-6.98018e-19
-7.67902e-19
-8.44696e-19
-9.29074e-19
-1.02177e-18
-1.12361e-18
-1.23546e-18
-1.35831e-18
-1.49323e-18
-1.64137e-18
-1.80402e-18
-1.98259e-18
-2.1786e-18
-2.39375e-18
-2.62987e-18
-2.88899e-18
-3.1733e-18
-3.48524e-18
-3.82745e-18
-4.20282e-18
-4.61453e-18
-5.06604e-18
-5.56116e-18
-6.10404e-18
-6.69922e-18
-7.35167e-18
-8.06683e-18
-8.85064e-18
-9.70961e-18
-1.06508e-17
-1.16821e-17
-1.28119e-17
-1.40495e-17
-1.5405e-17
-1.68896e-17
-1.85154e-17
-2.02955e-17
-2.22445e-17
-2.43781e-17
-2.67136e-17
-2.92698e-17
-3.20673e-17
-3.51285e-17
-3.8478e-17
-4.21425e-17
-4.61512e-17
-5.05359e-17
-5.53315e-17
-6.05759e-17
-6.63106e-17
-7.25806e-17
-7.94352e-17
-8.69281e-17
-9.5118e-17
-1.04069e-16
-1.1385e-16
-1.24537e-16
-1.36214e-16
-1.4897e-16
-1.62904e-16
-1.78123e-16
-1.94743e-16
-2.12891e-16
-2.32707e-16
-2.54341e-16
-2.77958e-16
-3.03736e-16
-3.3187e-16
-3.62572e-16
-3.96073e-16
-4.32626e-16
-4.72502e-16
-5.16e-16
-5.63444e-16
-6.15187e-16
-6.71612e-16
-7.33135e-16
-8.00212e-16
-8.73335e-16
-9.5304e-16
-1.03991e-15
-1.13458e-15
-1.23775e-15
-1.35015e-15
-1.47261e-15
-1.60601e-15
-1.7513e-15
-1.90955e-15
-2.08188e-15
-2.26952e-15
-2.47382e-15
-2.69623e-15
-2.93833e-15
-3.20184e-15
-3.48861e-15
-3.80068e-15
-4.14023e-15
-4.50964e-15
-4.9115e-15
-5.34862e-15
-5.82404e-15
-6.34105e-15
-6.90324e-15
-7.51449e-15
-8.17901e-15
-8.90137e-15
-9.68652e-15
-1.05398e-14
-1.14671e-14
-1.24747e-14
-1.35694e-14
-1.47586e-14
-1.60503e-14
-1.74533e-14
-1.8977e-14
-2.06315e-14
-2.24279e-14
-2.43782e-14
-2.64954e-14
-2.87934e-14
-3.12874e-14
-3.3994e-14
-3.69308e-14
-4.01171e-14
-4.35739e-14
-4.73235e-14
-5.13904e-14
-5.58011e-14
-6.05839e-14
-6.57699e-14
-7.13923e-14
-7.74872e-14
-8.40938e-14
-9.1254e-14
-9.90136e-14
-1.07422e-13
-1.16532e-13
-1.26401e-13
-1.37092e-13
-1.48672e-13
-1.61213e-13
-1.74793e-13
-1.89498e-13
-2.05418e-13
-2.22653e-13
-2.41308e-13
-2.61499e-13
-2.8335e-13
-3.06995e-13
-3.32578e-13
-3.60255e-13
-3.90195e-13
-4.22578e-13
-4.57601e-13
-4.95476e-13
-5.36429e-13
-5.80705e-13
-6.28571e-13
-6.80311e-13
-7.36233e-13
-7.96668e-13
-8.61974e-13
-9.32536e-13
-1.00877e-12
-1.09112e-12
-1.18007e-12
-1.27613e-12
-1.37987e-12
-1.49189e-12
-1.61284e-12
-1.7434e-12
-1.88434e-12
-2.03646e-12
-2.20062e-12
-2.37778e-12
-2.56892e-12
-2.77514e-12
-2.99759e-12
-3.23754e-12
-3.49633e-12
-3.77541e-12
-4.07634e-12
-4.40079e-12
-4.75057e-12
-5.12761e-12
-5.534e-12
-5.97196e-12
-6.44391e-12
-6.95242e-12
-7.50028e-12
-8.09046e-12
-8.72616e-12
-9.41081e-12
-1.01481e-11
-1.09421e-11
-1.17969e-11
-1.27171e-11
-1.37077e-11
-1.47739e-11
-1.59213e-11
-1.71561e-11
-1.84846e-11
-1.9914e-11
-2.14516e-11
-2.31056e-11
-2.48844e-11
-2.67973e-11
-2.88543e-11
-3.10659e-11
-3.34434e-11
-3.59992e-11
-3.87462e-11
-4.16983e-11
-4.48707e-11
-4.82794e-11
-5.19415e-11
-5.58755e-11
-6.01012e-11
-6.46396e-11
-6.95133e-11
-7.47467e-11
-8.03655e-11
-8.63977e-11
-9.28728e-11
-9.98226e-11
-1.07281e-10
-1.15285e-10
-1.23873e-10
-1.33086e-10
-1.4297e-10
-1.53571e-10
-1.64941e-10
-1.77134e-10
-1.90208e-10
-2.04226e-10
-2.19254e-10
-2.35362e-10
-2.52628e-10
-2.71131e-10
-2.90958e-10
-3.12203e-10
-3.34963e-10
-3.59345e-10
-3.8546e-10
-4.1343e-10
-4.43382e-10
-4.75454e-10
-5.09792e-10
-5.46551e-10
-5.859e-10
-6.28014e-10
-6.73085e-10
-7.21313e-10
-7.72916e-10
-8.28122e-10
-8.87177e-10
-9.50342e-10
-1.0179e-09
-1.09014e-09
-1.16738e-09
-1.24997e-09
-1.33825e-09
-1.43262e-09
-1.53348e-09
-1.64127e-09
-1.75645e-09
-1.87951e-09
-2.01098e-09
-2.15141e-09
-2.30141e-09
-2.46161e-09
-2.63267e-09
-2.81532e-09
-3.01033e-09
-3.2185e-09
-3.4407e-09
-3.67785e-09
-3.93092e-09
-4.20096e-09
-4.48908e-09
-4.79644e-09
-5.12431e-09
-5.474e-09
-5.84693e-09
-6.2446e-09
-6.66861e-09
-7.12065e-09
-7.60252e-09
-8.11614e-09
-8.66353e-09
-9.24685e-09
-9.86839e-09
-1.05306e-08
-1.1236e-08
-1.19874e-08
-1.27877e-08
-1.364e-08
-1.45475e-08
-1.55137e-08
-1.65424e-08
-1.76373e-08
-1.88028e-08
-2.00431e-08
-2.13629e-08
-2.27672e-08
-2.42612e-08
-2.58504e-08
-2.75409e-08
-2.93387e-08
-3.12506e-08
-3.32834e-08
-3.54447e-08
-3.77424e-08
-4.01846e-08
-4.27803e-08
-4.55388e-08
-4.84699e-08
-5.15842e-08
-5.48926e-08
-5.8407e-08
-6.21398e-08
-6.61039e-08
-7.03135e-08
-7.4783e-08
-7.95282e-08
-8.45653e-08
-8.99118e-08
-9.5586e-08
-1.01607e-07
-1.07997e-07
